Date,regime,volatility,drawdown,strategy_ret,failure,failure_prob_Logistic Regression,failure_prob_Random Forest,failure_prob_XGBoost
2022-10-28,0,0.0162907643506909,-0.1866962967336516,0.0246263778959276,0,0.4655634070699988,0.6380389295433957,0.39917666
2022-10-31,2,0.0163462345866955,-0.1927589912000533,-0.0074544041076575,0,0.39152781362902683,0.5958406293696941,0.34823686
2022-11-01,0,0.0163813965240009,-0.1960696727340099,-0.0041012306087846,1,0.633056676171126,0.5169048533405629,0.051282473
2022-11-02,2,0.0171306700002116,-0.2161695266026729,-0.0250019848573428,0,0.6024822825178117,0.5892217761504331,0.37075004
2022-11-03,2,0.0159474127924234,-0.2244671499706566,-0.0,0,0.6396173907743907,0.5899798544044966,0.4030928
2022-11-04,0,0.0148079763829289,-0.2139053816135118,0.0,0,0.6393613826994317,0.5167483377160248,0.1675046
2022-11-07,0,0.01472572523857,-0.2063478821644947,0.0096139819205598,0,0.5649811215829214,0.5088398109706926,0.23030037
2022-11-08,0,0.0145500180136557,-0.201905102686404,0.0055978928024627,1,0.5897704251573815,0.541787851144716,0.21893638
2022-11-09,2,0.0156309871645803,-0.2184878282419804,-0.0207778869547897,0,0.6239191630217126,0.5684338189923722,0.5600045
2022-11-10,0,0.0205802622085083,-0.1751651039792413,0.0554344843603449,0,0.6389063562957189,0.5764681421918069,0.39307934
2022-11-11,0,0.0205142021471925,-0.1675430135630851,0.0092407467881479,0,0.4501340936083424,0.5217518646529473,0.10631549
2022-11-14,2,0.0204404226601199,-0.1749816635966021,-0.0089357770488009,0,0.5849536077744368,0.5656141117187036,0.12413867
2022-11-15,0,0.0203250710213055,-0.167793182675369,0.0087131165503191,0,0.6460022029802948,0.6068750774867747,0.57409763
2022-11-16,2,0.0204088588386572,-0.1746605920278764,-0.0082520464979902,0,0.5553263892873012,0.5744602169278554,0.41462842
2022-11-17,0,0.019470382905165,-0.1772103319079886,-0.0030893228355314,0,0.648115292140503,0.6121636170228328,0.26277873
2022-11-18,0,0.0193355114332422,-0.1732950198786463,0.0047585819088147,0,0.6253396572814857,0.5887693156732879,0.26331177
2022-11-21,2,0.019330427058217,-0.1765056846667966,-0.0038836886983297,0,0.6053785841031769,0.5580602986353598,0.37327516
2022-11-22,0,0.0178989718542543,-0.1653226418061853,0.013579987927526,0,0.6601585098548635,0.5816692394977504,0.22033782
2022-11-23,0,0.0173538420863919,-0.1603857846937222,0.0059146891478476,0,0.5804823376245056,0.5569118631450242,0.09999821
2022-11-25,0,0.0172710404337499,-0.1606234326256151,-0.0002830441976333,0,0.6932422918995798,0.581514778996869,0.11521772
2022-11-28,2,0.0180194390248618,-0.1735869262589003,-0.0154441929131232,0,0.701719615797643,0.5681267826827681,0.3158205
2022-11-29,0,0.0180433992068301,-0.1749024645856736,-0.0015918653377758,0,0.7983034934758773,0.5842876254742699,0.2008639
2022-11-30,0,0.0181993444645037,-0.1493674513442708,0.030947872397389,0,0.6067475470328114,0.5902319674368522,0.38456866
2022-12-01,1,0.0114616183147498,-0.1501054883998389,-0.0008676332180498,0,0.3474047531483318,0.5274527789499184,0.11878556
2022-12-02,1,0.0113068301010011,-0.1511208237918715,-0.0011946604880656,0,0.4210437878151258,0.5093015226209533,0.10198857
2022-12-05,2,0.0121613234416761,-0.1663108479740374,-0.0178942122835648,0,0.4612851727356095,0.5730988609071261,0.39992985
2022-12-06,2,0.0125686389698918,-0.1783153006279423,-0.014399194981406,0,0.5212489618635334,0.5471141251869728,0.19454318
2022-12-07,0,0.0123934024348072,-0.1798455822883322,-0.0018623708845491,0,0.575285768014196,0.5590518652612977,0.19909775
2022-12-08,0,0.0125385317130626,-0.1736765595868214,0.0075217819575039,0,0.5084682181648557,0.5037846313929603,0.12775442
2022-12-09,0,0.012630437877173,-0.1797496883702156,-0.0073495782479044,0,0.6134124854943882,0.5540476863159007,0.5505487
2022-12-12,0,0.0131756616889572,-0.1680370911974575,0.0,0,0.591087966927742,0.4872685686979191,0.46256873
2022-12-13,0,0.0128088824896736,-0.1619723607667645,0.0072896644387934,0,0.5003565539483029,0.3320818325120167,0.07946498
2022-12-14,0,0.0128091345091137,-0.1670447113028084,-0.0060527246341003,1,0.5895831715089039,0.41769840559537347,0.11412603
2022-12-15,2,0.0143749770718227,-0.1878033523170037,-0.024921675023714,0,0.6366541388054474,0.6224354076817434,0.38424283
2022-12-16,2,0.0141147074537427,-0.1968493961584407,-0.0,0,0.6680953409132248,0.6373366584837362,0.34520078
2022-12-19,2,0.0142390248414909,-0.2040837880744409,-0.0,0,0.60213055944246,0.6041002735041532,0.4969875
2022-12-20,0,0.0106232639450259,-0.203258153655243,0.0,0,0.5799546680712271,0.5818727416779684,0.19574262
2022-12-21,0,0.0118153821755533,-0.1914122008214098,0.0,0,0.5007223005850593,0.5956582538619547,0.32884356
2022-12-22,2,0.0121441597730336,-0.2030976687699874,-0.0,0,0.4964315337774188,0.5597623943188303,0.09041906
2022-12-23,0,0.0117731370322154,-0.1984213641876935,0.0,0,0.6303790035909071,0.6306835760012973,0.433061
2022-12-27,0,0.0112999439209052,-0.201667454754511,-0.0,0,0.5610789942297459,0.5796022304019857,0.31711704
2022-12-28,2,0.0116124017489802,-0.21126392154208,-0.0,0,0.5548856667183395,0.6469287276305064,0.4607646
2022-12-29,0,0.0125527331731514,-0.1974915392958922,0.0,0,0.5925685137825473,0.6759097075252819,0.7187835
2022-12-30,0,0.0124609416257886,-0.1995305066344441,-0.0,0,0.4824772500200522,0.5359070442229726,0.3652219
2023-01-03,0,0.01158833220461,-0.2027328239690004,-0.0,0,0.5145597816841362,0.5728345586893654,0.51775676
2023-01-04,0,0.0116054989175774,-0.1967222501884539,0.0,0,0.4627962974044895,0.558967537500954,0.7828656
2023-01-05,2,0.0118146021428639,-0.2060768444182257,-0.0,0,0.4370009328062412,0.5307003674385702,0.45709887
2023-01-06,0,0.0120031144559938,-0.1879430194673815,0.0,0,0.47222982212474524,0.4614245961735895,0.1916402
2023-01-09,0,0.0115715288043051,-0.1885663808342465,-0.0,0,0.3434706815611634,0.3948572253962115,0.063639864
2023-01-10,0,0.0113157214554473,-0.1829040078466063,0.0,0,0.4105889637059065,0.3554656616752285,0.072071105
2023-01-11,0,0.0116780547048467,-0.1724047944923094,0.0,0,0.32626071116020916,0.369374555348576,0.22348358
2023-01-12,0,0.0111556511615375,-0.1695778071748399,0.0,0,0.31541526899002625,0.3395908135950391,0.0765901
2023-01-13,0,0.0101079925234602,-0.166258727288182,0.0,0,0.3001285460821218,0.2755272359898845,0.037607014
2023-01-17,1,0.0101726706340864,-0.1679516315963334,-0.0020304911890052,0,0.3120629333069255,0.2554565132733284,0.031907815
2023-01-18,2,0.011177420603994,-0.1809004662867218,-0.015562598500411,0,0.36209087952061186,0.39070356818756097,0.30994913
2023-01-19,0,0.0108132041037858,-0.1871570354527552,-0.0076383502962943,0,0.5114994892044855,0.46152127783432473,0.31900513
2023-01-20,0,0.0109770919517096,-0.1717793462620459,0.0189184010459815,0,0.36095382531574216,0.3180383876633228,0.027925255
2023-01-23,0,0.0111619306074693,-0.1619389709523884,0.0118813449836652,0,0.30961598855179745,0.2541049831872688,0.029564628
2023-01-24,0,0.0110293469089571,-0.1625352539941802,-0.0007115031258156,0,0.37730385382392084,0.2378055175917323,0.019131243
2023-01-25,0,0.0110089536085531,-0.162687442324949,-0.0001817250594663,0,0.4385032789644298,0.2690202656738568,0.10167877
2023-01-26,0,0.0103307984783887,-0.1534704283821566,0.0110078534691813,0,0.38930499652453676,0.19776079883327147,0.08272712
2023-01-27,1,0.0089067872075868,-0.1513584717237644,0.002494840970949,0,0.2864859915978584,0.15820585769528847,0.021412823
2023-01-30,1,0.009868728396104,-0.1623642838928248,-0.0129687409846833,0,0.36202938833086296,0.27492594779389296,0.2097282
2023-01-31,0,0.0103480776100044,-0.1500992278096434,0.0146424702855101,0,0.4064525953412551,0.2389827123157051,0.039156094
2023-02-01,0,0.0101887739919387,-0.1412158066159677,0.0104523039445902,0,0.27055822532609886,0.1656420609909842,0.012859886
2023-02-02,0,0.0106844868699141,-0.1285922172211021,0.0146993732443099,0,0.2568442415320042,0.20200134840310896,0.012623986
2023-02-03,1,0.0113036721718109,-0.1376153055651557,-0.0103546106913104,0,0.31775460726335447,0.2145865813532702,0.026023675
2023-02-06,1,0.0114816522825314,-0.1429107468884103,-0.0061404630177543,0,0.44167661184411533,0.2677830453297094,0.08185044
2023-02-07,0,0.010581074868651,-0.1318778563942767,0.0128725105980265,0,0.38124013904818055,0.208346445755996,0.02029158
2023-02-08,1,0.0109124554491189,-0.1414972786792292,-0.0110807244761647,0,0.3455048340953799,0.2794928612884302,0.19404814
2023-02-09,1,0.0105000063629784,-0.1490776827265226,-0.0088297961777351,0,0.41746082984937855,0.3961521997889839,0.2794121
2023-02-10,1,0.0101095817418438,-0.1472096854893262,0.0021952617756952,0,0.3890782921007824,0.34318155690701585,0.12532233
2023-02-13,0,0.0104410885851376,-0.1374464223271988,0.0114486093427661,0,0.3972798450596197,0.2709189033637998,0.11872633
2023-02-14,1,0.0104428252663946,-0.137688294884996,-0.0002804145319874,0,0.35142455928504546,0.3239985512469524,0.32062668
2023-02-15,1,0.0101330980753396,-0.1352969530267408,0.002773175690496,0,0.3941696553212049,0.27735027300383536,0.26966622
2023-02-16,1,0.0109221053722466,-0.1472201198063187,-0.0137887414891306,0,0.48313478751786926,0.36717837751426563,0.2661841
2023-02-17,1,0.0102829891656042,-0.149580107814489,-0.0027674058253277,1,0.49810299338154446,0.36749572461429175,0.29478356
2023-02-21,2,0.0109348900598685,-0.1666235720891691,-0.0200412342553273,0,0.4821346951310677,0.4378596172053339,0.21110667
2023-02-22,1,0.0103958517927272,-0.1679349366891454,-0.0,0,0.5722925936324197,0.5337632651394424,0.32095623
2023-02-23,0,0.0094856160908807,-0.1635005046646487,0.0,0,0.4754991187324365,0.4043208073816223,0.17139274
2023-02-24,1,0.009496833105432,-0.1723151611643883,-0.0105375514855581,0,0.4682641444972152,0.430314957002132,0.34314805
2023-02-27,0,0.0095729785194198,-0.1697716818744716,0.0,0,0.5428357185451347,0.48668674845669435,0.69821376
2023-02-28,1,0.0085298575412464,-0.172292256566112,-0.0,0,0.45548898556235395,0.32238894122860057,0.099966206
2023-03-01,1,0.0082522644288128,-0.1762033948686574,-0.0,0,0.4588402583514678,0.2901887828308422,0.11143382
2023-03-02,0,0.0085085881350139,-0.1699572091205092,0.0,0,0.4757508597519356,0.2873033149803867,0.05494733
2023-03-03,0,0.0097337863184828,-0.1565538963012127,0.0,0,0.3732850574151034,0.28126502752890215,0.17064227
2023-03-06,1,0.009101364795413,-0.155974308166609,0.0,0,0.3102747425280922,0.2621760313990882,0.022437776
2023-03-07,1,0.0098059618301226,-0.1689106216766064,-0.0,0,0.3830777491937682,0.37820489147490577,0.05499944
2023-03-08,0,0.0097554455456664,-0.1677348013993182,0.0,0,0.4773909873825679,0.37888493314217697,0.103116095
2023-03-09,2,0.0102326434001321,-0.183097882546238,-0.0,0,0.4000838762701942,0.27977552101382075,0.036686145
2023-03-10,2,0.0106795955643898,-0.194925104508592,-0.0,0,0.46637667557672113,0.4969552324788697,0.43215525
2023-03-13,0,0.0096141144465509,-0.1961405751904517,-0.0,0,0.5254165637314246,0.3589172902549949,0.09262606
2023-03-14,0,0.0108792375343115,-0.1828956603930123,0.0,0,0.4522987884717681,0.42688855342909987,0.0957728
2023-03-15,0,0.0108046420389853,-0.1885997706486226,-0.0,0,0.446687386753876,0.4751861792685898,0.40183327
2023-03-16,0,0.0116939176065228,-0.1743499547761431,0.0,0,0.4868816955925056,0.513831519734932,0.21582033
2023-03-17,2,0.0120011328104477,-0.1834481702025428,-0.0,0,0.4249821554760509,0.5096771662324024,0.0844486
2023-03-20,0,0.01227636570989,-0.1761658313274843,0.0,0,0.5793390288249367,0.5361308236993468,0.32972592
